dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
75;08/05/2021;41;13;19;106
75;09/05/2021;36;3;4;27
75;10/05/2021;52;16;16;52
75;11/05/2021;80;30;19;102
75;12/05/2021;58;13;12;100
75;13/05/2021;31;14;9;77
75;14/05/2021;32;9;12;41
75;15/05/2021;41;10;9;40
75;16/05/2021;21;7;5;27
75;17/05/2021;52;20;6;28
75;18/05/2021;52;21;7;88
75;19/05/2021;43;14;9;75
75;20/05/2021;36;15;9;53
75;21/05/2021;44;21;6;49
75;22/05/2021;30;6;3;44
75;23/05/2021;11;5;4;22
75;24/05/2021;22;7;2;23
75;25/05/2021;33;7;4;54
75;26/05/2021;45;8;11;75
75;27/05/2021;27;16;11;43
75;28/05/2021;22;6;7;36
75;29/05/2021;17;7;7;31
75;30/05/2021;6;1;2;19
75;31/05/2021;45;13;14;61
75;01/06/2021;21;6;3;40
75;02/06/2021;19;5;7;66
75;03/06/2021;20;4;4;61
75;04/06/2021;25;7;2;30
75;05/06/2021;9;1;1;10
75;06/06/2021;8;2;2;13
75;07/06/2021;10;4;4;38
75;08/06/2021;16;4;5;46
75;09/06/2021;28;12;6;39
75;10/06/2021;15;8;6;76
75;11/06/2021;8;4;1;21
75;12/06/2021;3;2;1;15
75;13/06/2021;3;2;0;1
75;14/06/2021;24;8;7;29
75;15/06/2021;17;3;12;43
75;16/06/2021;10;3;3;32
75;17/06/2021;21;1;4;33
75;18/06/2021;16;6;2;20
75;19/06/2021;3;3;1;15
75;20/06/2021;4;2;1;4
75;21/06/2021;6;1;4;6
75;22/06/2021;4;1;4;27
75;23/06/2021;10;1;3;26
75;24/06/2021;13;3;2;23
75;25/06/2021;8;2;1;24
75;26/06/2021;3;1;0;9
75;27/06/2021;4;0;0;0
75;28/06/2021;13;1;6;10
75;29/06/2021;5;1;1;11
75;30/06/2021;6;3;1;38
75;01/07/2021;9;4;3;12
75;02/07/2021;6;2;0;11
75;03/07/2021;2;1;4;11
75;04/07/2021;0;0;0;0
75;05/07/2021;4;0;0;11
75;06/07/2021;9;1;2;15
75;07/07/2021;8;1;2;6
75;08/07/2021;2;1;3;4
75;09/07/2021;23;4;1;27
75;10/07/2021;2;0;0;8
75;11/07/2021;0;0;0;1
75;12/07/2021;7;2;2;10
75;13/07/2021;22;4;0;8
75;14/07/2021;3;0;0;5
75;15/07/2021;4;1;0;10
75;16/07/2021;14;1;2;15
75;17/07/2021;4;0;0;5
75;18/07/2021;0;0;0;0
75;19/07/2021;20;3;1;7
75;20/07/2021;21;4;4;21
75;21/07/2021;17;5;0;19
75;22/07/2021;13;6;3;25
75;23/07/2021;16;4;0;14
75;24/07/2021;4;0;3;6
75;25/07/2021;0;0;0;0
75;26/07/2021;18;6;6;14
75;27/07/2021;34;12;1;14
75;28/07/2021;22;3;3;16
75;29/07/2021;15;4;1;8
75;30/07/2021;27;12;3;21
75;31/07/2021;9;5;0;7
75;01/08/2021;12;3;1;5
75;02/08/2021;26;8;2;20
75;03/08/2021;28;10;3;21
75;04/08/2021;22;6;3;14
75;05/08/2021;21;8;3;24
75;06/08/2021;30;13;3;40
75;07/08/2021;7;1;2;10
75;08/08/2021;12;3;3;5
75;09/08/2021;29;8;4;23
75;10/08/2021;20;6;3;16
75;11/08/2021;19;7;3;22
75;12/08/2021;17;5;0;10
75;13/08/2021;22;10;2;21
75;14/08/2021;10;5;2;4
75;15/08/2021;1;0;1;4
75;16/08/2021;28;7;4;11
75;17/08/2021;30;11;3;25
75;18/08/2021;21;7;2;11
75;19/08/2021;35;11;2;38
75;20/08/2021;26;10;3;25
75;21/08/2021;14;5;3;13
75;22/08/2021;7;5;0;2
75;23/08/2021;25;5;3;14
75;24/08/2021;23;8;5;16
75;25/08/2021;24;6;2;14
75;26/08/2021;27;6;2;19
75;27/08/2021;27;7;6;25
75;28/08/2021;4;1;0;4
75;29/08/2021;16;3;2;8
75;30/08/2021;20;3;5;16
75;31/08/2021;35;13;2;40
75;01/09/2021;16;8;3;24
75;02/09/2021;23;7;2;20
75;03/09/2021;26;12;2;16
75;04/09/2021;9;1;2;9
75;05/09/2021;16;7;3;3
75;06/09/2021;26;8;5;19
75;07/09/2021;31;7;1;19
75;08/09/2021;20;5;3;22
75;09/09/2021;22;7;3;16
75;10/09/2021;16;5;7;21
75;11/09/2021;13;4;2;9
75;12/09/2021;6;3;0;4
75;13/09/2021;20;4;6;21
75;14/09/2021;22;9;2;22
75;15/09/2021;27;10;4;23
75;16/09/2021;17;8;4;29
75;17/09/2021;15;5;0;14
75;18/09/2021;7;2;0;10
75;19/09/2021;14;3;6;6
75;20/09/2021;22;6;5;14
75;21/09/2021;13;8;9;9
75;22/09/2021;17;3;2;21
75;23/09/2021;13;5;2;16
75;24/09/2021;17;8;3;23
75;25/09/2021;4;1;0;3
75;26/09/2021;3;1;2;3
75;27/09/2021;18;6;6;12
75;28/09/2021;8;3;2;8
75;29/09/2021;14;6;2;12
75;30/09/2021;11;3;1;13
75;01/10/2021;11;3;1;7
75;02/10/2021;8;4;1;11
75;03/10/2021;2;1;0;4
75;04/10/2021;15;5;5;17
75;05/10/2021;19;8;0;11
75;06/10/2021;9;3;0;10
75;07/10/2021;15;1;2;12
75;08/10/2021;13;2;1;17
75;09/10/2021;7;0;1;3
75;10/10/2021;2;1;1;3
75;11/10/2021;21;5;0;8
75;12/10/2021;23;6;2;21
75;13/10/2021;11;4;1;13
75;14/10/2021;10;1;1;11
75;15/10/2021;15;2;1;11
75;16/10/2021;1;0;1;9
75;17/10/2021;0;0;1;0
75;18/10/2021;13;5;5;14
75;19/10/2021;15;5;1;28
75;20/10/2021;8;1;1;10
75;21/10/2021;15;2;0;12
75;22/10/2021;15;2;3;10
75;23/10/2021;5;2;1;6
75;24/10/2021;4;1;1;4
75;25/10/2021;12;5;2;7
75;26/10/2021;19;3;5;13
75;27/10/2021;11;5;1;10
75;28/10/2021;12;3;3;18
75;29/10/2021;7;3;0;6
75;30/10/2021;2;0;1;0
75;31/10/2021;2;1;1;1
75;01/11/2021;1;0;0;0
75;02/11/2021;15;3;4;8
75;03/11/2021;14;6;2;7
75;04/11/2021;36;12;8;21
75;05/11/2021;35;13;1;25
75;06/11/2021;3;1;0;5
75;07/11/2021;4;2;0;0
75;08/11/2021;27;5;2;18
75;09/11/2021;12;3;0;18
75;10/11/2021;11;3;1;16
75;11/11/2021;6;2;0;2
75;12/11/2021;6;1;0;8
75;13/11/2021;15;6;0;5
76;19/03/2020;12;4;1;1
76;20/03/2020;14;1;1;1
76;21/03/2020;17;4;0;1
76;22/03/2020;14;3;2;2
76;23/03/2020;14;3;1;0
76;24/03/2020;24;6;4;3
76;25/03/2020;36;11;1;4
76;26/03/2020;31;15;1;3
76;27/03/2020;33;14;2;7
76;28/03/2020;61;14;2;14
76;29/03/2020;58;13;4;5
76;30/03/2020;14;10;2;5
76;31/03/2020;70;20;10;17
76;01/04/2020;32;9;4;28
76;02/04/2020;57;15;6;21
76;03/04/2020;28;7;9;17
76;04/04/2020;32;8;2;18
76;05/04/2020;23;5;5;10
76;06/04/2020;24;7;5;11
76;07/04/2020;35;7;6;29
76;08/04/2020;18;3;9;30
76;09/04/2020;14;7;5;16
76;10/04/2020;32;5;6;20
76;11/04/2020;13;5;3;16
76;12/04/2020;13;1;3;19
76;13/04/2020;16;6;5;6
76;14/04/2020;14;4;4;14
76;15/04/2020;18;0;1;21
76;16/04/2020;17;3;5;14
76;17/04/2020;18;5;4;21
76;18/04/2020;28;2;2;26
76;19/04/2020;16;5;5;15
76;20/04/2020;13;3;0;3
76;21/04/2020;14;1;6;22
76;22/04/2020;14;2;2;16
76;23/04/2020;11;1;3;17
76;24/04/2020;30;0;3;28
76;25/04/2020;5;1;1;7
76;26/04/2020;6;3;5;11
76;27/04/2020;3;2;2;4
76;28/04/2020;27;4;6;16
76;29/04/2020;3;0;5;20
76;30/04/2020;7;0;2;2
76;01/05/2020;4;0;1;14
76;02/05/2020;1;0;1;2
76;03/05/2020;0;0;0;0
76;04/05/2020;5;1;1;7
76;05/05/2020;4;1;2;6
76;06/05/2020;1;1;0;10
76;07/05/2020;2;0;1;7
76;08/05/2020;8;1;1;15
76;09/05/2020;3;0;0;1
76;10/05/2020;3;0;0;2
76;11/05/2020;7;0;2;3
76;12/05/2020;2;1;0;4
76;13/05/2020;2;0;2;5
76;14/05/2020;4;1;0;3
76;15/05/2020;4;2;2;4
76;16/05/2020;4;0;1;5
76;17/05/2020;3;0;0;1
76;18/05/2020;5;1;1;3
76;19/05/2020;7;1;5;4
76;20/05/2020;6;0;1;8
76;21/05/2020;1;0;0;9
76;22/05/2020;1;2;0;1
76;23/05/2020;2;0;0;1
76;24/05/2020;2;0;0;2
76;25/05/2020;4;2;0;1
76;26/05/2020;2;0;0;9
76;27/05/2020;0;0;1;6
76;28/05/2020;1;1;0;6
76;29/05/2020;1;0;1;8
76;30/05/2020;0;0;0;3
76;31/05/2020;0;0;0;0
76;01/06/2020;1;0;0;0
76;02/06/2020;3;1;0;5
76;03/06/2020;1;0;1;3
76;04/06/2020;0;0;0;1
76;05/06/2020;0;0;0;0
76;06/06/2020;0;0;0;1
76;07/06/2020;0;0;0;1
76;08/06/2020;0;0;1;0
76;09/06/2020;0;0;0;5
76;10/06/2020;0;0;0;1
76;11/06/2020;0;0;0;0
76;12/06/2020;0;0;0;0
76;13/06/2020;0;0;0;0
76;14/06/2020;0;0;0;0
76;15/06/2020;0;0;0;0
76;16/06/2020;2;0;1;1
76;17/06/2020;2;0;0;3
76;18/06/2020;1;0;0;1
76;19/06/2020;0;0;0;0
76;20/06/2020;5;1;0;2
76;21/06/2020;0;0;0;0
76;22/06/2020;0;0;1;4
76;23/06/2020;0;0;0;0
76;24/06/2020;1;0;0;0
76;25/06/2020;0;0;0;2
76;26/06/2020;2;0;0;2
76;27/06/2020;0;0;0;1
76;28/06/2020;0;0;0;0
76;29/06/2020;1;0;1;0
76;30/06/2020;4;0;0;7
76;01/07/2020;3;0;0;0
76;02/07/2020;6;0;0;2
76;03/07/2020;2;0;0;2
76;04/07/2020;2;0;0;1
76;05/07/2020;0;0;0;0
76;06/07/2020;2;0;0;5
76;07/07/2020;0;0;0;0
76;08/07/2020;0;1;0;3
76;09/07/2020;0;0;0;1
76;10/07/2020;18;0;0;16
76;11/07/2020;0;0;0;2
76;12/07/2020;0;0;0;0
76;13/07/2020;2;0;1;3
76;14/07/2020;0;0;0;2
76;15/07/2020;0;0;0;3
76;16/07/2020;0;0;0;1
76;17/07/2020;1;1;0;0
76;18/07/2020;0;0;0;0
76;19/07/2020;0;0;0;0
76;20/07/2020;1;0;0;3
76;21/07/2020;0;0;0;1
76;22/07/2020;1;0;0;1
76;23/07/2020;0;1;0;30
76;24/07/2020;0;0;0;4
76;25/07/2020;2;1;1;2
76;26/07/2020;0;0;0;0
76;27/07/2020;0;0;0;0
76;28/07/2020;0;0;0;0
76;29/07/2020;1;0;0;0
76;30/07/2020;0;0;0;1
76;31/07/2020;1;0;1;0
76;01/08/2020;0;0;0;0
76;02/08/2020;0;0;0;0
76;03/08/2020;0;0;0;5
76;04/08/2020;0;0;0;6
76;05/08/2020;0;0;0;0
76;06/08/2020;0;0;0;0
76;07/08/2020;0;0;0;0
76;08/08/2020;0;0;0;0
76;09/08/2020;0;0;0;0
76;10/08/2020;0;0;0;1
76;11/08/2020;4;0;0;1
76;12/08/2020;0;0;0;2
76;13/08/2020;0;0;0;1
76;14/08/2020;0;0;0;6
76;15/08/2020;1;0;0;0
76;16/08/2020;0;0;0;0
76;17/08/2020;0;0;0;0
76;18/08/2020;1;0;0;5
76;19/08/2020;1;0;0;0
76;20/08/2020;0;0;0;1
76;21/08/2020;0;0;0;0
76;22/08/2020;1;0;0;0
76;23/08/2020;0;0;0;0
76;24/08/2020;0;0;0;1
76;25/08/2020;3;0;0;3
76;26/08/2020;1;0;0;0
76;27/08/2020;0;0;0;0
76;28/08/2020;4;0;1;1
76;29/08/2020;0;0;0;0
76;30/08/2020;0;0;0;0
76;31/08/2020;1;0;0;1
76;01/09/2020;3;0;0;1
76;02/09/2020;0;0;0;1
76;03/09/2020;0;0;0;1
76;04/09/2020;0;0;0;0
76;05/09/2020;2;0;0;1
76;06/09/2020;0;0;0;0
76;07/09/2020;0;0;0;0
76;08/09/2020;12;1;0;3
76;09/09/2020;5;0;0;0
76;10/09/2020;10;5;0;2
76;11/09/2020;8;1;0;5
76;12/09/2020;1;0;0;0
76;13/09/2020;0;0;0;0
76;14/09/2020;7;2;0;5
76;15/09/2020;15;1;0;1
76;16/09/2020;6;1;0;5
76;17/09/2020;6;1;0;3
76;18/09/2020;6;0;1;0
76;19/09/2020;17;2;1;8
76;20/09/2020;4;1;1;5
76;21/09/2020;7;2;1;0
76;22/09/2020;18;3;1;8
76;23/09/2020;4;1;0;4
76;24/09/2020;6;1;1;8
76;25/09/2020;22;3;2;12
76;26/09/2020;7;1;0;6
76;27/09/2020;7;2;1;1
76;28/09/2020;23;3;2;5
76;29/09/2020;18;2;1;7
76;30/09/2020;8;0;0;13
76;01/10/2020;11;1;0;7
76;02/10/2020;21;3;1;10
76;03/10/2020;10;0;4;20
76;04/10/2020;1;5;0;1
76;05/10/2020;16;3;1;9
76;06/10/2020;4;1;1;6
76;07/10/2020;28;5;0;8
76;08/10/2020;17;1;1;10
76;09/10/2020;20;3;1;15
76;10/10/2020;11;4;2;7
76;11/10/2020;33;3;4;10
76;12/10/2020;20;5;2;2
76;13/10/2020;8;3;0;2
76;14/10/2020;32;2;1;17
76;15/10/2020;25;3;1;20
76;16/10/2020;29;1;2;12
76;17/10/2020;26;2;0;11
76;18/10/2020;19;2;3;10
76;19/10/2020;34;8;4;11
76;20/10/2020;29;4;3;15
76;21/10/2020;39;8;8;18
76;22/10/2020;57;1;4;19
76;23/10/2020;47;4;5;29
76;24/10/2020;34;1;3;13
76;25/10/2020;27;7;1;9
76;26/10/2020;32;6;2;5
76;27/10/2020;76;6;16;37
76;28/10/2020;68;4;8;20
76;29/10/2020;38;11;3;10
76;30/10/2020;74;19;9;31
76;31/10/2020;45;6;7;23
76;01/11/2020;45;2;11;17
76;02/11/2020;46;8;10;12
76;03/11/2020;58;6;10;34
76;04/11/2020;68;10;13;37
76;05/11/2020;30;4;4;18
76;06/11/2020;60;9;10;41
76;07/11/2020;23;8;8;13
76;08/11/2020;44;8;4;32
76;09/11/2020;30;9;15;8
76;10/11/2020;36;6;7;26
76;11/11/2020;56;8;14;46
76;12/11/2020;25;4;7;22
76;13/11/2020;51;3;10;39
76;14/11/2020;26;3;9;51
76;15/11/2020;61;9;5;22
76;16/11/2020;27;3;12;19
76;17/11/2020;24;3;8;28
76;18/11/2020;35;5;8;42
76;19/11/2020;28;13;6;37
76;20/11/2020;27;3;8;22
76;21/11/2020;16;3;6;26
76;22/11/2020;15;1;4;11
76;23/11/2020;19;2;7;7
76;24/11/2020;30;3;7;28
76;25/11/2020;27;1;13;30
76;26/11/2020;13;1;4;11
76;27/11/2020;24;2;5;29
76;28/11/2020;16;0;4;30
76;29/11/2020;10;0;6;9
76;30/11/2020;4;2;6;13
76;01/12/2020;42;7;6;18
76;02/12/2020;19;2;9;32
76;03/12/2020;24;3;5;18
76;04/12/2020;13;0;7;21
76;05/12/2020;33;1;8;25
76;06/12/2020;7;2;6;10
76;07/12/2020;5;3;3;4
76;08/12/2020;24;2;10;12
76;09/12/2020;18;1;4;29
76;10/12/2020;17;1;8;34
76;11/12/2020;26;5;2;29
76;12/12/2020;24;4;4;21
76;13/12/2020;10;2;3;14
76;14/12/2020;21;2;7;12
76;15/12/2020;20;2;6;21
76;16/12/2020;49;1;5;17
76;17/12/2020;23;0;2;9
76;18/12/2020;35;1;5;25
76;19/12/2020;16;4;4;10
76;20/12/2020;12;0;0;8
76;21/12/2020;26;3;6;11
76;22/12/2020;31;3;3;17
76;23/12/2020;24;1;2;16
76;24/12/2020;22;2;14;12
76;25/12/2020;6;2;6;8
76;26/12/2020;10;0;2;7
76;27/12/2020;14;1;4;2
76;28/12/2020;42;4;5;16
76;29/12/2020;33;5;8;28
76;30/12/2020;24;7;8;25
76;31/12/2020;34;3;4;14
76;01/01/2021;18;3;6;19
76;02/01/2021;6;2;2;9
76;03/01/2021;22;3;2;3
76;04/01/2021;36;4;0;11
76;05/01/2021;25;5;4;11
76;06/01/2021;46;2;7;41
76;07/01/2021;40;3;3;9
76;08/01/2021;21;7;5;13
76;09/01/2021;46;3;7;19
76;10/01/2021;20;0;4;9
76;11/01/2021;39;1;2;13
76;12/01/2021;45;4;6;35
76;13/01/2021;41;3;6;28
76;14/01/2021;34;4;3;19
76;15/01/2021;33;2;7;19
76;16/01/2021;26;2;6;20
76;17/01/2021;12;4;4;10
76;18/01/2021;34;7;7;5
76;19/01/2021;60;10;14;106
76;20/01/2021;69;4;6;22
76;21/01/2021;54;3;11;23
76;22/01/2021;31;2;8;33
76;23/01/2021;21;2;4;23
76;24/01/2021;28;2;6;7
76;25/01/2021;52;5;8;44
76;26/01/2021;57;8;7;23
76;27/01/2021;43;6;9;35
76;28/01/2021;30;6;11;49
76;29/01/2021;29;2;5;24
76;30/01/2021;26;3;4;23
76;31/01/2021;12;3;6;2
76;01/02/2021;28;2;3;19
76;02/02/2021;55;2;10;46
76;03/02/2021;38;2;15;38
76;04/02/2021;31;6;9;18
76;05/02/2021;12;4;2;16
76;06/02/2021;39;5;2;45
76;07/02/2021;13;2;4;11
76;08/02/2021;23;1;11;14
76;09/02/2021;54;7;10;56
76;10/02/2021;18;4;11;21
76;11/02/2021;25;4;6;35
76;12/02/2021;12;2;8;16
76;13/02/2021;24;3;3;21
76;14/02/2021;5;0;4;6
76;15/02/2021;31;7;6;30
76;16/02/2021;32;5;9;19
76;17/02/2021;12;2;6;22
76;18/02/2021;38;6;9;31
76;19/02/2021;14;0;4;14
76;20/02/2021;18;7;6;23
76;21/02/2021;7;0;3;11
76;22/02/2021;20;0;3;8
76;23/02/2021;33;4;2;18
76;24/02/2021;27;8;4;25
76;25/02/2021;22;4;1;17
76;26/02/2021;19;0;5;39
76;27/02/2021;20;5;7;12
76;28/02/2021;21;4;1;6
76;01/03/2021;22;5;7;5
76;02/03/2021;23;4;3;22
76;03/03/2021;17;4;5;18
76;04/03/2021;16;2;5;17
76;05/03/2021;24;5;2;17
76;06/03/2021;10;2;5;19
76;07/03/2021;19;4;4;9
76;08/03/2021;17;2;3;1
76;09/03/2021;45;9;8;41
76;10/03/2021;22;1;4;31
76;11/03/2021;49;16;1;26
76;12/03/2021;20;5;2;15
76;13/03/2021;20;5;4;13
76;14/03/2021;26;6;5;11
76;15/03/2021;15;1;2;16
76;16/03/2021;57;7;9;31
76;17/03/2021;39;3;9;32
76;18/03/2021;34;16;4;27
76;19/03/2021;28;2;4;25
76;20/03/2021;37;5;3;17
76;21/03/2021;20;2;3;12
76;22/03/2021;22;4;1;9
76;23/03/2021;65;7;10;41
76;24/03/2021;74;15;10;29
76;25/03/2021;29;5;8;23
76;26/03/2021;31;7;3;32
76;27/03/2021;50;13;7;45
76;28/03/2021;29;3;7;16
76;29/03/2021;17;4;4;5
76;30/03/2021;43;11;11;31
76;31/03/2021;77;6;12;39
76;01/04/2021;39;9;9;22
76;02/04/2021;47;5;5;29
76;03/04/2021;39;7;7;44
76;04/04/2021;41;10;5;18
76;05/04/2021;25;4;6;11
76;06/04/2021;38;6;3;30
76;07/04/2021;54;7;6;24
76;08/04/2021;44;12;5;52
76;09/04/2021;51;14;6;48
76;10/04/2021;51;6;13;43
76;11/04/2021;24;5;7;15
76;12/04/2021;15;7;5;9
76;13/04/2021;57;14;7;45
76;14/04/2021;17;1;2;40
76;15/04/2021;18;12;9;50
76;16/04/2021;46;7;7;30
76;17/04/2021;41;5;7;46
76;18/04/2021;31;8;1;13
76;19/04/2021;20;9;6;26
76;20/04/2021;58;6;8;35
76;21/04/2021;45;10;3;48
76;22/04/2021;48;13;11;63
76;23/04/2021;45;9;2;38
76;24/04/2021;47;12;7;31
76;25/04/2021;30;3;8;14
76;26/04/2021;34;11;11;16
76;27/04/2021;38;12;9;55
76;28/04/2021;33;3;12;52
76;29/04/2021;27;6;6;26
76;30/04/2021;39;7;4;34
76;01/05/2021;56;10;3;30
76;02/05/2021;17;2;4;14
76;03/05/2021;18;6;6;9
76;04/05/2021;65;8;8;57
76;05/05/2021;12;1;2;28
76;06/05/2021;21;7;5;28
76;07/05/2021;21;1;5;38
76;08/05/2021;30;4;6;47
76;09/05/2021;3;2;0;8
76;10/05/2021;34;8;8;20
76;11/05/2021;27;4;1;28
76;12/05/2021;18;5;0;17
76;13/05/2021;32;14;9;39
76;14/05/2021;17;4;1;14
76;15/05/2021;13;1;1;15
76;16/05/2021;10;5;3;10
76;17/05/2021;17;4;1;9
76;18/05/2021;25;9;5;26
76;19/05/2021;7;0;1;18
76;20/05/2021;21;6;9;28
76;21/05/2021;21;3;4;22
76;22/05/2021;13;2;7;34
76;23/05/2021;11;1;2;8
76;24/05/2021;3;1;0;3
76;25/05/2021;10;2;3;15
76;26/05/2021;19;11;6;22
76;27/05/2021;20;1;2;21
76;28/05/2021;16;5;1;27
76;29/05/2021;11;4;2;14
76;30/05/2021;11;1;1;10
76;31/05/2021;8;2;3;7
76;01/06/2021;5;1;0;15
76;02/06/2021;9;1;2;19
76;03/06/2021;3;0;1;20
76;04/06/2021;13;1;4;15
76;05/06/2021;10;6;1;21
76;06/06/2021;4;2;1;11
76;07/06/2021;3;0;1;0
76;08/06/2021;3;1;1;13
76;09/06/2021;7;2;2;11
76;10/06/2021;10;0;0;16
76;11/06/2021;6;0;0;3
76;12/06/2021;2;0;2;8
76;13/06/2021;2;0;2;5
76;14/06/2021;1;1;0;5
76;15/06/2021;8;1;1;19
76;16/06/2021;2;1;1;9
76;17/06/2021;9;0;0;14
76;18/06/2021;0;0;0;19
76;19/06/2021;11;1;2;13
76;20/06/2021;0;0;0;0
76;21/06/2021;15;2;0;10
76;22/06/2021;2;3;2;8
76;23/06/2021;1;0;3;25
76;24/06/2021;2;0;1;12
76;25/06/2021;0;0;0;2
76;26/06/2021;1;0;1;15
76;27/06/2021;0;0;1;0
76;28/06/2021;5;1;2;18
76;29/06/2021;2;0;0;25
76;30/06/2021;1;0;1;7
76;01/07/2021;2;2;5;35
76;02/07/2021;4;0;0;0
76;03/07/2021;1;0;0;2
76;04/07/2021;0;0;0;0
76;05/07/2021;10;0;0;2
76;06/07/2021;1;0;0;5
76;07/07/2021;3;0;0;3
76;08/07/2021;1;0;0;1
76;09/07/2021;3;2;0;5
76;10/07/2021;0;0;1;0
76;11/07/2021;0;0;0;1
76;12/07/2021;3;1;0;1
76;13/07/2021;7;0;1;5
76;14/07/2021;4;1;0;2
76;15/07/2021;7;0;1;6
76;16/07/2021;2;0;0;1
76;17/07/2021;0;0;0;4
76;18/07/2021;0;0;0;0
76;19/07/2021;1;1;0;1
76;20/07/2021;4;1;0;9
76;21/07/2021;4;0;1;3
76;22/07/2021;2;1;1;39
76;23/07/2021;2;0;0;7
76;24/07/2021;1;0;0;1
76;25/07/2021;0;0;0;0
76;26/07/2021;3;0;0;0
76;27/07/2021;5;1;5;13
76;28/07/2021;9;0;3;11
76;29/07/2021;2;0;0;11
76;30/07/2021;8;0;0;3
76;31/07/2021;8;1;0;3
76;01/08/2021;2;2;0;3
76;02/08/2021;8;1;0;0
76;03/08/2021;22;5;2;21
76;04/08/2021;18;0;0;19
76;05/08/2021;13;3;0;7
76;06/08/2021;3;1;2;18
76;07/08/2021;3;0;0;3
76;08/08/2021;2;0;0;22
76;09/08/2021;7;2;2;1
76;10/08/2021;9;1;0;5
76;11/08/2021;6;1;1;5
76;12/08/2021;7;1;1;5
76;13/08/2021;5;1;1;4
76;14/08/2021;22;4;0;17
76;15/08/2021;6;1;0;4
76;16/08/2021;11;3;0;5
76;17/08/2021;12;5;0;16
76;18/08/2021;23;4;1;9
76;19/08/2021;6;5;6;10
76;20/08/2021;3;0;1;8
76;21/08/2021;4;0;2;5
76;22/08/2021;5;1;0;0
76;23/08/2021;7;0;0;1
76;24/08/2021;19;4;0;6
76;25/08/2021;13;1;1;11
76;26/08/2021;10;3;2;2
76;27/08/2021;12;1;1;8
76;28/08/2021;5;2;0;4
76;29/08/2021;4;0;0;2
76;30/08/2021;9;1;1;5
76;31/08/2021;9;2;4;5
76;01/09/2021;12;2;2;4
76;02/09/2021;12;2;3;5
76;03/09/2021;5;1;0;5
76;04/09/2021;10;1;7;29
76;05/09/2021;0;0;1;4
76;06/09/2021;7;1;0;2
76;07/09/2021;7;3;1;13
76;08/09/2021;7;0;1;12
76;09/09/2021;3;1;0;4
76;10/09/2021;7;2;3;16
76;11/09/2021;2;1;0;3
76;12/09/2021;2;0;2;2
76;13/09/2021;9;2;0;1
76;14/09/2021;8;2;0;6
76;15/09/2021;2;1;0;1
76;16/09/2021;4;0;1;7
76;17/09/2021;13;0;1;14
76;18/09/2021;6;0;2;8
76;19/09/2021;2;0;1;2
76;20/09/2021;4;2;2;5
76;21/09/2021;9;0;0;9
76;22/09/2021;7;1;1;3
76;23/09/2021;2;3;1;1
76;24/09/2021;1;0;0;7
76;25/09/2021;2;1;1;5
76;26/09/2021;1;0;0;1
76;27/09/2021;4;1;2;1
76;28/09/2021;7;1;1;2
76;29/09/2021;3;0;1;6
76;30/09/2021;1;0;1;3
76;01/10/2021;5;1;1;7
76;02/10/2021;0;0;0;1
76;03/10/2021;0;0;0;0
76;04/10/2021;2;1;1;4
76;05/10/2021;2;0;0;6
76;06/10/2021;5;0;0;1
76;07/10/2021;2;0;0;2
76;08/10/2021;1;0;0;3
76;09/10/2021;1;0;0;0
76;10/10/2021;0;0;0;0
76;11/10/2021;10;2;1;6
76;12/10/2021;1;0;4;9
76;13/10/2021;3;0;0;5
76;14/10/2021;2;0;0;2
76;15/10/2021;1;0;1;3
76;16/10/2021;2;0;0;0
76;17/10/2021;0;0;0;0
76;18/10/2021;3;0;0;4
76;19/10/2021;0;0;0;0
76;20/10/2021;1;0;1;2
76;21/10/2021;1;0;2;3
76;22/10/2021;3;1;1;2
76;23/10/2021;0;0;0;0
76;24/10/2021;0;0;0;0
76;25/10/2021;5;1;0;1
76;26/10/2021;4;1;0;0
76;27/10/2021;2;1;0;2
76;28/10/2021;6;0;0;2
76;29/10/2021;3;1;0;1
76;30/10/2021;0;0;0;0
76;31/10/2021;0;0;0;0
76;01/11/2021;0;0;0;0
76;02/11/2021;11;4;3;5
76;03/11/2021;4;0;0;7
76;04/11/2021;7;2;1;8
76;05/11/2021;3;1;1;1
76;06/11/2021;0;0;0;0
76;07/11/2021;1;0;0;0
76;08/11/2021;6;1;1;2
76;09/11/2021;6;3;1;2
76;10/11/2021;2;0;0;4
76;11/11/2021;0;0;0;1
76;12/11/2021;2;0;0;6
76;13/11/2021;1;0;0;1
77;19/03/2020;45;15;1;9
77;20/03/2020;29;10;1;2
77;21/03/2020;31;9;3;2
77;22/03/2020;37;9;0;3
77;23/03/2020;42;16;0;14
77;24/03/2020;49;19;8;17
77;25/03/2020;68;21;4;13
77;26/03/2020;75;27;5;16
77;27/03/2020;83;24;2;24
77;28/03/2020;97;14;10;17
77;29/03/2020;54;7;2;15
77;30/03/2020;83;26;12;21
77;31/03/2020;131;27;18;42
77;01/04/2020;114;24;18;60
77;02/04/2020;111;27;14;45
77;03/04/2020;132;23;12;45
77;04/04/2020;68;18;14;71
77;05/04/2020;56;9;5;15
77;06/04/2020;64;18;23;55
77;07/04/2020;115;20;12;60
77;08/04/2020;94;17;18;88
77;09/04/2020;132;13;20;95
77;10/04/2020;108;17;16;62
77;11/04/2020;62;5;10;32
77;12/04/2020;45;7;7;24
77;13/04/2020;46;7;10;21
